latitude,longitude,elevation,timezone,country,state,county,gid,config
38.05,-106.94,3701,-7,United States,Colorado,Saguache,437072,default
38.01,-106.94,3603,-7,United States,Colorado,Saguache,437073,default
37.97,-106.94,3660,-7,United States,Colorado,Saguache,437074,default
37.93,-106.94,3663,-7,United States,Colorado,Mineral,437075,default
37.89,-106.94,3356,-7,United States,Colorado,Mineral,437076,default
37.85,-106.94,3064,-7,United States,Colorado,Mineral,437077,default
37.81,-106.94,2974,-7,United States,Colorado,Mineral,437078,default
37.77,-106.94,3246,-7,United States,Colorado,Mineral,437079,default
37.73,-106.94,3365,-7,United States,Colorado,Mineral,437080,default
37.69,-106.94,3353,-7,United States,Colorado,Mineral,437081,default
37.65,-106.94,3612,-7,United States,Colorado,Mineral,437082,default
37.61,-106.94,3494,-7,United States,Colorado,Mineral,437083,default
37.57,-106.94,3576,-7,United States,Colorado,Mineral,437084,default
37.53,-106.94,3494,-7,United States,Colorado,Mineral,437085,default
37.49,-106.94,3167,-7,United States,Colorado,Mineral,437086,default
37.45,-106.94,3277,-7,United States,Colorado,Mineral,437087,default
37.41,-106.94,2828,-7,United States,Colorado,Mineral,437088,default
37.37,-106.94,2480,-7,United States,Colorado,Archuleta,437089,default
37.33,-106.94,2351,-7,United States,Colorado,Archuleta,437090,default
37.29,-106.94,2304,-7,United States,Colorado,Archuleta,437091,default
37.25,-106.94,2291,-7,United States,Colorado,Archuleta,437092,default
37.21,-106.94,2310,-7,United States,Colorado,Archuleta,437093,default
37.17,-106.94,2243,-7,United States,Colorado,Archuleta,437094,default
37.13,-106.94,2347,-7,United States,Colorado,Archuleta,437095,default
37.09,-106.94,2424,-7,United States,Colorado,Archuleta,437096,default
37.05,-106.94,2338,-7,United States,Colorado,Archuleta,437097,default
37.01,-106.94,2523,-7,United States,Colorado,Archuleta,437098,default
40.97,-106.9,2607,-7,United States,Colorado,Routt,437914,default
40.93,-106.9,2623,-7,United States,Colorado,Routt,437915,default
40.89,-106.9,2635,-7,United States,Colorado,Routt,437916,default
40.85,-106.9,2827,-7,United States,Colorado,Routt,437917,default
40.81,-106.9,2603,-7,United States,Colorado,Routt,437918,default
40.77,-106.9,2486,-7,United States,Colorado,Routt,437919,default
40.73,-106.9,2441,-7,United States,Colorado,Routt,437920,default
40.69,-106.9,2379,-7,United States,Colorado,Routt,437921,default
40.65,-106.9,2450,-7,United States,Colorado,Routt,437922,default
40.61,-106.9,2203,-7,United States,Colorado,Routt,437923,default
40.57,-106.9,2152,-7,United States,Colorado,Routt,437924,default
40.53,-106.9,2089,-7,United States,Colorado,Routt,437925,default
40.49,-106.9,2046,-7,United States,Colorado,Routt,437926,default
40.45,-106.9,2139,-7,United States,Colorado,Routt,437927,default
40.41,-106.9,2212,-7,United States,Colorado,Routt,437928,default
40.37,-106.9,2220,-7,United States,Colorado,Routt,437929,default
40.33,-106.9,2485,-7,United States,Colorado,Routt,437930,default
40.29,-106.9,2564,-7,United States,Colorado,Routt,437931,default
40.25,-106.9,2352,-7,United States,Colorado,Routt,437932,default
40.21,-106.9,2425,-7,United States,Colorado,Routt,437933,default
40.17,-106.9,2386,-7,United States,Colorado,Routt,437934,default
40.13,-106.9,2454,-7,United States,Colorado,Routt,437935,default
40.09,-106.9,2496,-7,United States,Colorado,Routt,437936,default
40.05,-106.9,2652,-7,United States,Colorado,Routt,437937,default
40.01,-106.9,2862,-7,United States,Colorado,Routt,437938,default
39.97,-106.9,2730,-7,United States,Colorado,Routt,437939,default
39.93,-106.9,2427,-7,United States,Colorado,Routt,437940,default
39.89,-106.9,2148,-7,United States,Colorado,Eagle,437941,default
39.85,-106.9,2177,-7,United States,Colorado,Eagle,437942,default
39.81,-106.9,2422,-7,United States,Colorado,Eagle,437943,default
39.77,-106.9,2674,-7,United States,Colorado,Eagle,437944,default
39.73,-106.9,2434,-7,United States,Colorado,Eagle,437945,default
39.69,-106.9,2227,-7,United States,Colorado,Eagle,437946,default
39.65,-106.9,2005,-7,United States,Colorado,Eagle,437947,default
39.61,-106.9,2167,-7,United States,Colorado,Eagle,437948,default
39.57,-106.9,2576,-7,United States,Colorado,Eagle,437949,default
39.53,-106.9,2644,-7,United States,Colorado,Eagle,437950,default
39.49,-106.9,2778,-7,United States,Colorado,Eagle,437951,default
39.45,-106.9,3242,-7,United States,Colorado,Eagle,437952,default
39.41,-106.9,2490,-7,United States,Colorado,Eagle,437953,default
39.37,-106.9,2668,-7,United States,Colorado,Eagle,437954,default
39.33,-106.9,2617,-7,United States,Colorado,Pitkin,437955,default
39.29,-106.9,2340,-7,United States,Colorado,Pitkin,437956,default
39.25,-106.9,2551,-7,United States,Colorado,Pitkin,437957,default
39.21,-106.9,2527,-7,United States,Colorado,Pitkin,437958,default
39.17,-106.9,3012,-7,United States,Colorado,Pitkin,437959,default
39.13,-106.9,3213,-7,United States,Colorado,Pitkin,437960,default
39.09,-106.9,3334,-7,United States,Colorado,Pitkin,437961,default
39.05,-106.9,3637,-7,United States,Colorado,Pitkin,437962,default
39.01,-106.9,3728,-7,United States,Colorado,Pitkin,437963,default
38.97,-106.9,3700,-7,United States,Colorado,Gunnison,437964,default
38.93,-106.9,3215,-7,United States,Colorado,Gunnison,437965,default
38.89,-106.9,2913,-7,United States,Colorado,Gunnison,437966,default
38.85,-106.9,2848,-7,United States,Colorado,Gunnison,437967,default
38.81,-106.9,2711,-7,United States,Colorado,Gunnison,437968,default
38.77,-106.9,3178,-7,United States,Colorado,Gunnison,437969,default
38.73,-106.9,2889,-7,United States,Colorado,Gunnison,437970,default
38.69,-106.9,2966,-7,United States,Colorado,Gunnison,437971,default
38.65,-106.9,2591,-7,United States,Colorado,Gunnison,437972,default
38.61,-106.9,2406,-7,United States,Colorado,Gunnison,437973,default
38.57,-106.9,2398,-7,United States,Colorado,Gunnison,437974,default
38.53,-106.9,2380,-7,United States,Colorado,Gunnison,437975,default
38.49,-106.9,2453,-7,United States,Colorado,Gunnison,437976,default
38.45,-106.9,2646,-7,United States,Colorado,Gunnison,437977,default
38.41,-106.9,2750,-7,United States,Colorado,Saguache,437978,default
38.37,-106.9,2861,-7,United States,Colorado,Saguache,437979,default
38.33,-106.9,2926,-7,United States,Colorado,Saguache,437980,default
38.29,-106.9,3086,-7,United States,Colorado,Saguache,437981,default
38.25,-106.9,3158,-7,United States,Colorado,Saguache,437982,default
38.21,-106.9,3185,-7,United States,Colorado,Saguache,437983,default
38.17,-106.9,3141,-7,United States,Colorado,Saguache,437984,default
38.13,-106.9,3134,-7,United States,Colorado,Saguache,437985,default
38.09,-106.9,3407,-7,United States,Colorado,Saguache,437986,default
38.05,-106.9,3691,-7,United States,Colorado,Saguache,437987,default
38.01,-106.9,3890,-7,United States,Colorado,Saguache,437988,default
37.97,-106.9,3809,-7,United States,Colorado,Saguache,437989,default
37.93,-106.9,3562,-7,United States,Colorado,Mineral,437990,default
37.89,-106.9,3235,-7,United States,Colorado,Mineral,437991,default
37.85,-106.9,3081,-7,United States,Colorado,Mineral,437992,default
37.81,-106.9,2921,-7,United States,Colorado,Mineral,437993,default
37.77,-106.9,3326,-7,United States,Colorado,Mineral,437994,default
37.73,-106.9,3423,-7,United States,Colorado,Mineral,437995,default
37.69,-106.9,3294,-7,United States,Colorado,Mineral,437996,default
37.65,-106.9,3381,-7,United States,Colorado,Mineral,437997,default
37.61,-106.9,3506,-7,United States,Colorado,Mineral,437998,default
37.57,-106.9,3436,-7,United States,Colorado,Mineral,437999,default
37.53,-106.9,3373,-7,United States,Colorado,Mineral,438000,default
37.49,-106.9,2995,-7,United States,Colorado,Mineral,438001,default
37.45,-106.9,2625,-7,United States,Colorado,Mineral,438002,default
37.41,-106.9,2566,-7,United States,Colorado,Mineral,438003,default
37.37,-106.9,2461,-7,United States,Colorado,Archuleta,438004,default
37.33,-106.9,2401,-7,United States,Colorado,Archuleta,438005,default
37.29,-106.9,2489,-7,United States,Colorado,Archuleta,438006,default
37.25,-106.9,2395,-7,United States,Colorado,Archuleta,438007,default
37.21,-106.9,2402,-7,United States,Colorado,Archuleta,438008,default
37.17,-106.9,2333,-7,United States,Colorado,Archuleta,438009,default
37.13,-106.9,2359,-7,United States,Colorado,Archuleta,438010,default
37.09,-106.9,2301,-7,United States,Colorado,Archuleta,438011,default
37.05,-106.9,2278,-7,United States,Colorado,Archuleta,438012,default
37.01,-106.9,2213,-7,United States,Colorado,Archuleta,438013,default
40.97,-106.86,2823,-7,United States,Colorado,Jackson,438830,default
40.93,-106.86,2846,-7,United States,Colorado,Routt,438831,default
40.89,-106.86,2806,-7,United States,Colorado,Routt,438832,default
40.85,-106.86,2957,-7,United States,Colorado,Routt,438833,default
40.81,-106.86,2951,-7,United States,Colorado,Routt,438834,default
40.77,-106.86,2597,-7,United States,Colorado,Routt,438835,default
40.73,-106.86,2424,-7,United States,Colorado,Routt,438836,default
40.69,-106.86,2545,-7,United States,Colorado,Routt,438837,default
40.65,-106.86,2639,-7,United States,Colorado,Routt,438838,default
40.61,-106.86,2537,-7,United States,Colorado,Routt,438839,default
40.57,-106.86,2505,-7,United States,Colorado,Routt,438840,default
40.53,-106.86,2291,-7,United States,Colorado,Routt,438841,default
40.49,-106.86,2103,-7,United States,Colorado,Routt,438842,default
40.45,-106.86,2257,-7,United States,Colorado,Routt,438843,default
40.41,-106.86,2166,-7,United States,Colorado,Routt,438844,default
40.37,-106.86,2122,-7,United States,Colorado,Routt,438845,default
40.33,-106.86,2299,-7,United States,Colorado,Routt,438846,default
40.29,-106.86,2287,-7,United States,Colorado,Routt,438847,default
40.25,-106.86,2385,-7,United States,Colorado,Routt,438848,default
40.21,-106.86,2789,-7,United States,Colorado,Routt,438849,default
40.17,-106.86,2872,-7,United States,Colorado,Routt,438850,default
40.13,-106.86,2728,-7,United States,Colorado,Routt,438851,default
40.09,-106.86,2593,-7,United States,Colorado,Routt,438852,default
40.05,-106.86,2561,-7,United States,Colorado,Routt,438853,default
40.01,-106.86,2959,-7,United States,Colorado,Routt,438854,default
39.97,-106.86,2944,-7,United States,Colorado,Routt,438855,default
39.93,-106.86,2601,-7,United States,Colorado,Routt,438856,default
39.89,-106.86,2109,-7,United States,Colorado,Eagle,438857,default
39.85,-106.86,2263,-7,United States,Colorado,Eagle,438858,default
39.81,-106.86,2660,-7,United States,Colorado,Eagle,438859,default
39.77,-106.86,3104,-7,United States,Colorado,Eagle,438860,default
39.73,-106.86,2504,-7,United States,Colorado,Eagle,438861,default
39.69,-106.86,2188,-7,United States,Colorado,Eagle,438862,default
39.65,-106.86,2068,-7,United States,Colorado,Eagle,438863,default
39.61,-106.86,2288,-7,United States,Colorado,Eagle,438864,default
39.57,-106.86,2712,-7,United States,Colorado,Eagle,438865,default
39.53,-106.86,3096,-7,United States,Colorado,Eagle,438866,default
39.49,-106.86,2819,-7,United States,Colorado,Eagle,438867,default
39.45,-106.86,2935,-7,United States,Colorado,Eagle,438868,default
39.41,-106.86,2964,-7,United States,Colorado,Eagle,438869,default
39.37,-106.86,2563,-7,United States,Colorado,Eagle,438870,default
39.33,-106.86,2942,-7,United States,Colorado,Pitkin,438871,default
39.29,-106.86,2720,-7,United States,Colorado,Pitkin,438872,default
39.25,-106.86,2513,-7,United States,Colorado,Pitkin,438873,default
39.21,-106.86,2513,-7,United States,Colorado,Pitkin,438874,default
39.17,-106.86,2589,-7,United States,Colorado,Pitkin,438875,default
39.13,-106.86,2876,-7,United States,Colorado,Pitkin,438876,default
39.09,-106.86,3500,-7,United States,Colorado,Pitkin,438877,default
39.05,-106.86,3801,-7,United States,Colorado,Pitkin,438878,default
39.01,-106.86,3749,-7,United States,Colorado,Pitkin,438879,default
38.97,-106.86,3575,-7,United States,Colorado,Gunnison,438880,default
38.93,-106.86,3301,-7,United States,Colorado,Gunnison,438881,default
38.89,-106.86,3253,-7,United States,Colorado,Gunnison,438882,default
38.85,-106.86,3268,-7,United States,Colorado,Gunnison,438883,default
38.81,-106.86,3011,-7,United States,Colorado,Gunnison,438884,default
38.77,-106.86,2664,-7,United States,Colorado,Gunnison,438885,default
38.73,-106.86,2566,-7,United States,Colorado,Gunnison,438886,default
38.69,-106.86,2566,-7,United States,Colorado,Gunnison,438887,default
38.65,-106.86,2558,-7,United States,Colorado,Gunnison,438888,default
38.61,-106.86,2607,-7,United States,Colorado,Gunnison,438889,default
38.57,-106.86,2630,-7,United States,Colorado,Gunnison,438890,default
38.53,-106.86,2443,-7,United States,Colorado,Gunnison,438891,default
38.49,-106.86,2456,-7,United States,Colorado,Gunnison,438892,default
38.45,-106.86,2803,-7,United States,Colorado,Gunnison,438893,default
38.41,-106.86,2755,-7,United States,Colorado,Saguache,438894,default
38.37,-106.86,2915,-7,United States,Colorado,Saguache,438895,default
38.33,-106.86,3059,-7,United States,Colorado,Saguache,438896,default
38.29,-106.86,3361,-7,United States,Colorado,Saguache,438897,default
38.25,-106.86,3184,-7,United States,Colorado,Saguache,438898,default
38.21,-106.86,2933,-7,United States,Colorado,Saguache,438899,default
38.17,-106.86,2868,-7,United States,Colorado,Saguache,438900,default
38.13,-106.86,3286,-7,United States,Colorado,Saguache,438901,default
38.09,-106.86,3267,-7,United States,Colorado,Saguache,438902,default
38.05,-106.86,3323,-7,United States,Colorado,Saguache,438903,default
38.01,-106.86,3416,-7,United States,Colorado,Saguache,438904,default
37.97,-106.86,3628,-7,United States,Colorado,Saguache,438905,default
37.93,-106.86,3820,-7,United States,Colorado,Mineral,438906,default
37.89,-106.86,3678,-7,United States,Colorado,Mineral,438907,default
37.85,-106.86,3390,-7,United States,Colorado,Mineral,438908,default
37.81,-106.86,2680,-7,United States,Colorado,Mineral,438909,default
37.77,-106.86,2741,-7,United States,Colorado,Mineral,438910,default
37.73,-106.86,2809,-7,United States,Colorado,Mineral,438911,default
37.69,-106.86,2935,-7,United States,Colorado,Mineral,438912,default
37.65,-106.86,3308,-7,United States,Colorado,Mineral,438913,default
37.61,-106.86,3485,-7,United States,Colorado,Mineral,438914,default
37.57,-106.86,3567,-7,United States,Colorado,Mineral,438915,default
37.53,-106.86,3389,-7,United States,Colorado,Mineral,438916,default
37.49,-106.86,3235,-7,United States,Colorado,Mineral,438917,default
37.45,-106.86,3069,-7,United States,Colorado,Mineral,438918,default
37.41,-106.86,2741,-7,United States,Colorado,Mineral,438919,default
37.37,-106.86,2740,-7,United States,Colorado,Archuleta,438920,default
37.33,-106.86,3206,-7,United States,Colorado,Archuleta,438921,default
37.29,-106.86,2924,-7,United States,Colorado,Archuleta,438922,default
37.25,-106.86,2715,-7,United States,Colorado,Archuleta,438923,default
37.21,-106.86,2517,-7,United States,Colorado,Archuleta,438924,default
37.17,-106.86,2505,-7,United States,Colorado,Archuleta,438925,default
37.13,-106.86,2554,-7,United States,Colorado,Archuleta,438926,default
37.09,-106.86,2462,-7,United States,Colorado,Archuleta,438927,default
37.05,-106.86,2317,-7,United States,Colorado,Archuleta,438928,default
37.01,-106.86,2396,-7,United States,Colorado,Archuleta,438929,default
40.97,-106.82,2804,-7,United States,Colorado,Jackson,439759,default
40.93,-106.82,2921,-7,United States,Colorado,Jackson,439760,default
40.89,-106.82,3044,-7,United States,Colorado,Routt,439761,default
40.85,-106.82,2946,-7,United States,Colorado,Routt,439762,default
40.81,-106.82,2730,-7,United States,Colorado,Routt,439763,default
40.77,-106.82,2593,-7,United States,Colorado,Routt,439764,default
40.73,-106.82,2489,-7,United States,Colorado,Routt,439765,default
40.69,-106.82,2780,-7,United States,Colorado,Routt,439766,default
40.65,-106.82,2760,-7,United States,Colorado,Routt,439767,default
40.61,-106.82,2709,-7,United States,Colorado,Routt,439768,default
40.57,-106.82,2672,-7,United States,Colorado,Routt,439769,default
40.53,-106.82,2340,-7,United States,Colorado,Routt,439770,default
40.49,-106.82,2218,-7,United States,Colorado,Routt,439771,default
40.45,-106.82,2130,-7,United States,Colorado,Routt,439772,default
40.41,-106.82,2111,-7,United States,Colorado,Routt,439773,default
40.37,-106.82,2137,-7,United States,Colorado,Routt,439774,default
40.33,-106.82,2256,-7,United States,Colorado,Routt,439775,default
40.29,-106.82,2340,-7,United States,Colorado,Routt,439776,default
40.25,-106.82,2473,-7,United States,Colorado,Routt,439777,default
40.21,-106.82,2521,-7,United States,Colorado,Routt,439778,default
40.17,-106.82,2864,-7,United States,Colorado,Routt,439779,default
40.13,-106.82,3035,-7,United States,Colorado,Routt,439780,default
40.09,-106.82,2818,-7,United States,Colorado,Routt,439781,default
40.05,-106.82,2559,-7,United States,Colorado,Routt,439782,default
40.01,-106.82,2809,-7,United States,Colorado,Routt,439783,default
39.97,-106.82,2814,-7,United States,Colorado,Routt,439784,default
39.93,-106.82,2428,-7,United States,Colorado,Routt,439785,default
39.89,-106.82,2139,-7,United States,Colorado,Eagle,439786,default
39.85,-106.82,2284,-7,United States,Colorado,Eagle,439787,default
39.81,-106.82,2685,-7,United States,Colorado,Eagle,439788,default
39.77,-106.82,3089,-7,United States,Colorado,Eagle,439789,default
39.73,-106.82,2625,-7,United States,Colorado,Eagle,439790,default
39.69,-106.82,2158,-7,United States,Colorado,Eagle,439791,default
39.65,-106.82,2098,-7,United States,Colorado,Eagle,439792,default
39.61,-106.82,2227,-7,United States,Colorado,Eagle,439793,default
39.57,-106.82,2579,-7,United States,Colorado,Eagle,439794,default
39.53,-106.82,2985,-7,United States,Colorado,Eagle,439795,default
39.49,-106.82,3036,-7,United States,Colorado,Eagle,439796,default
39.45,-106.82,2953,-7,United States,Colorado,Eagle,439797,default
39.41,-106.82,2856,-7,United States,Colorado,Eagle,439798,default
39.37,-106.82,2588,-7,United States,Colorado,Eagle,439799,default
39.33,-106.82,3039,-7,United States,Colorado,Pitkin,439800,default
39.29,-106.82,3152,-7,United States,Colorado,Pitkin,439801,default
39.25,-106.82,2720,-7,United States,Colorado,Pitkin,439802,default
39.21,-106.82,2837,-7,United States,Colorado,Pitkin,439803,default
39.17,-106.82,2626,-7,United States,Colorado,Pitkin,439804,default
39.13,-106.82,3130,-7,United States,Colorado,Pitkin,439805,default
39.09,-106.82,3106,-7,United States,Colorado,Pitkin,439806,default
39.05,-106.82,3213,-7,United States,Colorado,Pitkin,439807,default
39.01,-106.82,3429,-7,United States,Colorado,Pitkin,439808,default
38.97,-106.82,3697,-7,United States,Colorado,Gunnison,439809,default
38.93,-106.82,3402,-7,United States,Colorado,Gunnison,439810,default
38.89,-106.82,3355,-7,United States,Colorado,Gunnison,439811,default
38.85,-106.82,3146,-7,United States,Colorado,Gunnison,439812,default
38.81,-106.82,3237,-7,United States,Colorado,Gunnison,439813,default
38.77,-106.82,3010,-7,United States,Colorado,Gunnison,439814,default
38.73,-106.82,2705,-7,United States,Colorado,Gunnison,439815,default
38.69,-106.82,2752,-7,United States,Colorado,Gunnison,439816,default
38.65,-106.82,2793,-7,United States,Colorado,Gunnison,439817,default
38.61,-106.82,2760,-7,United States,Colorado,Gunnison,439818,default
38.57,-106.82,2697,-7,United States,Colorado,Gunnison,439819,default
38.53,-106.82,2488,-7,United States,Colorado,Gunnison,439820,default
38.49,-106.82,2485,-7,United States,Colorado,Gunnison,439821,default
38.45,-106.82,2648,-7,United States,Colorado,Gunnison,439822,default
38.41,-106.82,2709,-7,United States,Colorado,Saguache,439823,default
38.37,-106.82,2772,-7,United States,Colorado,Saguache,439824,default
38.33,-106.82,2892,-7,United States,Colorado,Saguache,439825,default
38.29,-106.82,2975,-7,United States,Colorado,Saguache,439826,default
38.25,-106.82,2951,-7,United States,Colorado,Saguache,439827,default
38.21,-106.82,2794,-7,United States,Colorado,Saguache,439828,default
38.17,-106.82,2958,-7,United States,Colorado,Saguache,439829,default
38.13,-106.82,3114,-7,United States,Colorado,Saguache,439830,default
38.09,-106.82,3172,-7,United States,Colorado,Saguache,439831,default
38.05,-106.82,3254,-7,United States,Colorado,Saguache,439832,default
38.01,-106.82,3434,-7,United States,Colorado,Saguache,439833,default
37.97,-106.82,3626,-7,United States,Colorado,Saguache,439834,default
37.93,-106.82,3599,-7,United States,Colorado,Saguache,439835,default
37.89,-106.82,3624,-7,United States,Colorado,Mineral,439836,default
37.85,-106.82,3302,-7,United States,Colorado,Mineral,439837,default
37.81,-106.82,2935,-7,United States,Colorado,Mineral,439838,default
37.77,-106.82,2868,-7,United States,Colorado,Mineral,439839,default
37.73,-106.82,2948,-7,United States,Colorado,Mineral,439840,default
37.69,-106.82,3145,-7,United States,Colorado,Mineral,439841,default
37.65,-106.82,3393,-7,United States,Colorado,Mineral,439842,default
37.61,-106.82,3464,-7,United States,Colorado,Mineral,439843,default
37.57,-106.82,3288,-7,United States,Colorado,Mineral,439844,default
37.53,-106.82,3049,-7,United States,Colorado,Mineral,439845,default
37.49,-106.82,3379,-7,United States,Colorado,Mineral,439846,default
37.45,-106.82,3102,-7,United States,Colorado,Mineral,439847,default
37.41,-106.82,2690,-7,United States,Colorado,Mineral,439848,default
37.37,-106.82,2878,-7,United States,Colorado,Archuleta,439849,default
37.33,-106.82,3046,-7,United States,Colorado,Archuleta,439850,default
37.29,-106.82,3107,-7,United States,Colorado,Archuleta,439851,default
37.25,-106.82,3150,-7,United States,Colorado,Archuleta,439852,default
37.21,-106.82,2741,-7,United States,Colorado,Archuleta,439853,default
37.17,-106.82,2849,-7,United States,Colorado,Archuleta,439854,default
37.13,-106.82,2868,-7,United States,Colorado,Archuleta,439855,default
37.09,-106.82,2506,-7,United States,Colorado,Archuleta,439856,default
37.05,-106.82,2350,-7,United States,Colorado,Archuleta,439857,default
37.01,-106.82,2340,-7,United States,Colorado,Archuleta,439858,default
40.97,-106.78,2855,-7,United States,Colorado,Jackson,440693,default
40.93,-106.78,3004,-7,United States,Colorado,Jackson,440694,default
40.89,-106.78,3034,-7,United States,Colorado,Routt,440695,default
40.85,-106.78,2823,-7,United States,Colorado,Routt,440696,default
40.81,-106.78,2718,-7,United States,Colorado,Routt,440697,default
40.77,-106.78,2584,-7,United States,Colorado,Routt,440698,default
40.73,-106.78,2632,-7,United States,Colorado,Routt,440699,default
40.69,-106.78,2939,-7,United States,Colorado,Routt,440700,default
40.65,-106.78,2983,-7,United States,Colorado,Routt,440701,default
40.61,-106.78,2932,-7,United States,Colorado,Routt,440702,default
40.57,-106.78,2939,-7,United States,Colorado,Routt,440703,default
40.53,-106.78,2615,-7,United States,Colorado,Routt,440704,default
40.49,-106.78,2580,-7,United States,Colorado,Routt,440705,default
40.45,-106.78,2535,-7,United States,Colorado,Routt,440706,default
40.41,-106.78,2426,-7,United States,Colorado,Routt,440707,default
40.37,-106.78,2511,-7,United States,Colorado,Routt,440708,default
40.33,-106.78,2772,-7,United States,Colorado,Routt,440709,default
40.29,-106.78,2638,-7,United States,Colorado,Routt,440710,default
40.25,-106.78,2633,-7,United States,Colorado,Routt,440711,default
40.21,-106.78,2520,-7,United States,Colorado,Routt,440712,default
40.17,-106.78,2586,-7,United States,Colorado,Routt,440713,default
40.13,-106.78,2908,-7,United States,Colorado,Routt,440714,default
40.09,-106.78,2722,-7,United States,Colorado,Routt,440715,default
40.05,-106.78,2540,-7,United States,Colorado,Routt,440716,default
40.01,-106.78,2593,-7,United States,Colorado,Routt,440717,default
39.97,-106.78,2441,-7,United States,Colorado,Routt,440718,default
39.93,-106.78,2192,-7,United States,Colorado,Routt,440719,default
39.89,-106.78,2178,-7,United States,Colorado,Eagle,440720,default
39.85,-106.78,2433,-7,United States,Colorado,Eagle,440721,default
39.81,-106.78,2690,-7,United States,Colorado,Eagle,440722,default
39.77,-106.78,2841,-7,United States,Colorado,Eagle,440723,default
39.73,-106.78,2727,-7,United States,Colorado,Eagle,440724,default
39.69,-106.78,2156,-7,United States,Colorado,Eagle,440725,default
39.65,-106.78,2223,-7,United States,Colorado,Eagle,440726,default
39.61,-106.78,2217,-7,United States,Colorado,Eagle,440727,default
39.57,-106.78,2380,-7,United States,Colorado,Eagle,440728,default
39.53,-106.78,2673,-7,United States,Colorado,Eagle,440729,default
39.49,-106.78,2859,-7,United States,Colorado,Eagle,440730,default
39.45,-106.78,2979,-7,United States,Colorado,Eagle,440731,default
39.41,-106.78,2975,-7,United States,Colorado,Eagle,440732,default
39.37,-106.78,2576,-7,United States,Colorado,Eagle,440733,default
39.33,-106.78,3024,-7,United States,Colorado,Pitkin,440734,default
39.29,-106.78,3249,-7,United States,Colorado,Pitkin,440735,default
39.25,-106.78,2944,-7,United States,Colorado,Pitkin,440736,default
39.21,-106.78,2916,-7,United States,Colorado,Pitkin,440737,default
39.17,-106.78,3096,-7,United States,Colorado,Pitkin,440738,default
39.13,-106.78,2806,-7,United States,Colorado,Pitkin,440739,default
39.09,-106.78,3423,-7,United States,Colorado,Pitkin,440740,default
39.05,-106.78,3496,-7,United States,Colorado,Pitkin,440741,default
39.01,-106.78,3670,-7,United States,Colorado,Pitkin,440742,default
38.97,-106.78,3605,-7,United States,Colorado,Gunnison,440743,default
38.93,-106.78,3456,-7,United States,Colorado,Gunnison,440744,default
38.89,-106.78,3267,-7,United States,Colorado,Gunnison,440745,default
38.85,-106.78,3374,-7,United States,Colorado,Gunnison,440746,default
38.81,-106.78,3209,-7,United States,Colorado,Gunnison,440747,default
38.77,-106.78,2919,-7,United States,Colorado,Gunnison,440748,default
38.73,-106.78,2671,-7,United States,Colorado,Gunnison,440749,default
38.69,-106.78,2846,-7,United States,Colorado,Gunnison,440750,default
38.65,-106.78,3039,-7,United States,Colorado,Gunnison,440751,default
38.61,-106.78,2990,-7,United States,Colorado,Gunnison,440752,default
38.57,-106.78,2814,-7,United States,Colorado,Gunnison,440753,default
38.53,-106.78,2582,-7,United States,Colorado,Gunnison,440754,default
38.49,-106.78,2448,-7,United States,Colorado,Gunnison,440755,default
38.45,-106.78,2572,-7,United States,Colorado,Gunnison,440756,default
38.41,-106.78,2596,-7,United States,Colorado,Saguache,440757,default
38.37,-106.78,2644,-7,United States,Colorado,Saguache,440758,default
38.33,-106.78,2739,-7,United States,Colorado,Saguache,440759,default
38.29,-106.78,2789,-7,United States,Colorado,Saguache,440760,default
38.25,-106.78,2769,-7,United States,Colorado,Saguache,440761,default
38.21,-106.78,2782,-7,United States,Colorado,Saguache,440762,default
38.17,-106.78,2932,-7,United States,Colorado,Saguache,440763,default
38.13,-106.78,3062,-7,United States,Colorado,Saguache,440764,default
38.09,-106.78,3206,-7,United States,Colorado,Saguache,440765,default
38.05,-106.78,3201,-7,United States,Colorado,Saguache,440766,default
38.01,-106.78,3477,-7,United States,Colorado,Saguache,440767,default
37.97,-106.78,3307,-7,United States,Colorado,Saguache,440768,default
37.93,-106.78,3471,-7,United States,Colorado,Saguache,440769,default
37.89,-106.78,3668,-7,United States,Colorado,Mineral,440770,default
37.85,-106.78,3503,-7,United States,Colorado,Mineral,440771,default
37.81,-106.78,3138,-7,United States,Colorado,Mineral,440772,default
37.77,-106.78,2911,-7,United States,Colorado,Mineral,440773,default
37.73,-106.78,3211,-7,United States,Colorado,Mineral,440774,default
37.69,-106.78,3270,-7,United States,Colorado,Mineral,440775,default
37.65,-106.78,3356,-7,United States,Colorado,Mineral,440776,default
37.61,-106.78,3243,-7,United States,Colorado,Mineral,440777,default
37.57,-106.78,3112,-7,United States,Colorado,Mineral,440778,default
37.53,-106.78,2969,-7,United States,Colorado,Mineral,440779,default
37.49,-106.78,3199,-7,United States,Colorado,Mineral,440780,default
37.45,-106.78,3084,-7,United States,Colorado,Mineral,440781,default
37.41,-106.78,2791,-7,United States,Colorado,Mineral,440782,default
37.37,-106.78,3248,-7,United States,Colorado,Archuleta,440783,default
37.33,-106.78,3369,-7,United States,Colorado,Archuleta,440784,default
37.29,-106.78,3412,-7,United States,Colorado,Archuleta,440785,default
37.25,-106.78,2920,-7,United States,Colorado,Archuleta,440786,default
37.21,-106.78,2531,-7,United States,Colorado,Archuleta,440787,default
